"fishdata_rownum","stratum","lcode","sdate","snag","river_mile","wingdyke","riprap","barcode","summary","zone15e","zone15n","utmzone","uniq_id","pool","perimeter","max_depth","avg_depth","tot_vol","shoreline_density_index","pct_terr","pct_prm_wetf","year","upperlower"
184295,"MCB-U","D15.RS","7/20/1998 0:00:00",1,NA,0,0,16003975,5,722650,4441550,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"1998","lower"
184312,"SCB","D9.RS","8/3/2010 0:00:00",0,NA,0,0,16009899,5,750100,4467400,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,"2010","lower"
184317,"SCB","D10.RS","6/21/2013 0:00:00",0,NA,0,0,15007848,5,810644,4129539,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,"2013","lower"
184328,"SCB","I113.0T","6/26/1997 0:00:00",1,NA,0,0,16003035,5,743494,4454903,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"1997","lower"
184345,"SCB","D16.RS","8/3/2005 0:00:00",0,NA,0,0,16008110,5,741300,4451650,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2005","lower"
184380,"SCB","D16.RS","9/16/2010 0:00:00",1,NA,0,0,16010147,5,739750,4449650,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2010","lower"
184480,"MCB-U","D34.RS","8/5/2008 0:00:00",0,NA,0,0,16009135,5,782700,4499300,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2008","lower"
184549,"SCB","D10.RS","10/11/2005 0:00:00",0,NA,0,0,15005772,2,820545,4114190,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,"2005","lower"
184550,"SCB","D21.RS","7/11/2011 0:00:00",0,NA,0,0,16010306,2,738950,4449550,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2011","lower"
184588,"SCB","D17.RS","10/10/2003 0:00:00",0,NA,0,1,14003956,5,718220,4311585,15,"P26_SC_7","P26",23945.6146994,15.92,4.3569686113,16295934,3.45859917963,87.0830153348,64.2612174203,"2003","lower"
184642,"MCB-U","D33.RS","10/14/2009 0:00:00",1,NA,0,0,16009834,5,724150,4444550,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2009","lower"
184681,"SCB","D12.RS","6/20/2003 0:00:00",1,NA,0,0,14003823,5,734720,4312135,15,"P26_SC_5","P26",5565.62978215,8.73,3.62538919187,4570256.25,1.39759196572,53.3426886839,27.5551567693,"2003","lower"
184724,"BWC-S","F248A.RS","10/14/2003 0:00:00",1,NA,0,0,16007623,5,712750,4428350,15,"LAG_CFL_43","LAG",20587.2194604,2.72,0.702480565371,510651,6.28967701148,99.6446409155,68.6270267905,"2003","lower"
184794,"SCB","80760.1679","7/9/1997 0:00:00",0,NA,0,0,15001763,2,807595,4167890,15,"OR2_SC_11","OR2",4033.29581669,4.35,2.31248857499,974078,1.43666325007,72.6081875034,17.7644288457,"1997","lower"
184795,"MCB-U","D7.RS","10/14/2009 0:00:00",0,NA,0,0,16009838,5,722200,4439300,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2009","lower"
184802,"IMP-S","D24.RS","8/10/2004 0:00:00",0,NA,0,1,14004276,5,743870,4306135,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,"2004","lower"
184864,"SCB","D22.RS","8/29/1997 0:00:00",1,NA,0,0,16003358,5,716300,4431200,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,"1997","lower"
184920,"IMP-S","D24.RS","10/22/2014 0:00:00",0,NA,0,1,14007280,5,746620,4305285,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,"2014","lower"
184946,"SCB","D11.RS","7/6/1994 0:00:00",1,NA,0,0,16000517,5,741300,4451900,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"1994","lower"
185226,"MCB-U","D1.RS","8/19/2014 0:00:00",0,NA,0,1,14007116,5,721920,4316135,15,"P26_USCB_7","P26",29331.5335849,11.88,6.16201518665,6776060,7.12986428898,51.8889062253,11.4654568954,"2014","lower"
185382,"MCB-W","M219.5E","8/30/2016 0:00:00",1,NA,1,1,14007708,5,720516,4315210,15,"P26_SCB_53","P26",9278.78950825,18.33,5.15867934595,4109275,2.92232293197,45.2086495888,37.0445129215,"2016","lower"
185459,"MCB-W","M069.9W","9/13/2006 0:00:00",0,NA,1,0,15006076,5,807471,4163012,15,"OR2_SCB_89","OR2",36221.8586441,24.19,5.6275121245,27210428,4.30130154602,49.2079790119,43.5192482837,"2006","lower"
185537,"SCB","D5.RS","8/16/2002 0:00:00",0,NA,0,0,15005005,1,818945,4116790,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,"2002","lower"
185653,"MCB-U","D5.RS","9/23/1994 0:00:00",0,NA,0,0,15000580,2,821245,4106140,15,"OR2_SCB_52","OR2",7490.38936505,22.6,9.90902989854,7349279.75,2.39275074399,48.9605058552,33.0106533255,"1994","lower"
185695,"MCB-U","M070.2A","8/21/2009 0:00:00",1,NA,0,0,15006767,5,809550,4155709,15,"OR2_SCB_66","OR2",9239.17853269,16.53,5.61685245694,4426501,2.76249986045,48.6526009063,23.9059527487,"2009","lower"
185723,"IMP-S","D21.RS","9/28/2015 0:00:00",0,NA,0,1,14007528,5,744020,4306685,15,"P26_CFL_7","P26",1918.95793536,1.71,1.05817303122,164561,1.33986097022,79.8097942742,61.9572149223,"2015","lower"
185808,"SCB","D5.RS","8/14/2009 0:00:00",1,NA,0,1,15006774,5,808945,4132040,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,"2009","lower"
185862,"MCB-U","D5.RS","10/1/2010 0:00:00",0,NA,0,0,16009962,5,720450,4438100,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2010","lower"
185900,"BWC-S","D20.RS","8/21/2014 0:00:00",0,NA,0,0,14007138,2,741770,4307585,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,"2014","lower"
185901,"SCB","D6.RS","7/17/2008 0:00:00",1,NA,1,0,15006396,5,819295,4116140,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,"2008","lower"
185917,"SCB","D8.RS","10/15/1999 0:00:00",0,NA,0,0,15003369,2,819845,4115190,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,"1999","lower"
185919,"MCB-U","D7.RS","10/27/2016 0:00:00",0,NA,0,0,16012768,5,731050,4447450,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2016","lower"
185960,"MCB-U","M070.2A","9/14/2012 0:00:00",0,NA,0,0,15007774,2,809550,4155709,15,"OR2_SCB_66","OR2",9239.17853269,16.53,5.61685245694,4426501,2.76249986045,48.6526009063,23.9059527487,"2012","lower"
185961,"MCB-U","D19.RS","10/25/2000 0:00:00",1,NA,0,0,14002973,5,746270,4306285,15,"P26_USCB_57","P26",5201.30148926,23.9,11.5412920239,9354794.24734,1.6204625038,29.5176904342,10.5779779147,"2000","lower"
185979,"SCB","D12.RS","10/26/2007 0:00:00",1,NA,0,0,15006301,5,815745,4136990,15,"OR2_SC_9","OR2",24431.6067199,17.75,3.37063307424,3143958,5.95855252814,97.3093713904,84.8823565247,"2007","lower"
186031,"BWC-S","D15.RS","10/25/1994 0:00:00",1,NA,0,0,16001019,5,750800,4468500,15,"LAG_CFL_22","LAG",22373.7643523,1.14,0.637236569593,368514,6.0138215845,98.3292899026,38.3041285593,"1994","lower"
186072,"MCB-U","D8.RS","9/11/2014 0:00:00",0,NA,0,0,14007205,2,746570,4305985,15,"P26_USCB_57","P26",5201.30148926,23.9,11.5412920239,9354794.24734,1.6204625038,29.5176904342,10.5779779147,"2014","lower"
186073,"MCB-U","D31.RS","10/5/2004 0:00:00",1,NA,0,0,16007984,5,727300,4446250,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2004","lower"
186109,"SCB","D7.RS","10/5/2007 0:00:00",0,NA,0,0,15006276,2,810045,4129890,15,"OR2_SC_8","OR2",12576.3721332,22.23,2.46940248406,2206905,2.40482568889,83.9830061542,64.1471084297,"2007","lower"
186110,"SCB","D8.RS","9/28/1994 0:00:00",1,NA,0,0,16000864,5,715050,4430900,15,"LAG_SC_9","LAG",1618.80608218,3.73,2.00796517252,155667.5,1.5806817652,60.7579838937,60.7579838937,"1994","lower"
186288,"SCB","D9.RS","9/17/2004 0:00:00",1,NA,0,0,14004349,5,735020,4312585,15,"P26_TSC_20","P26",8693.52157254,5.8,2.02923622754,1694412.25,2.68287608321,80.6367096935,45.8639443303,"2004","lower"
186328,"BWC-S","D33.RS","10/22/1999 0:00:00",0,NA,0,0,16005288,2,722700,4439050,15,"LAG_CFL_63","LAG",49283.0040847,2.83,0.546327174343,1004920,8.42281514579,99.4938550356,82.7869119891,"1999","lower"
186398,"MCB-U","D12.RS","8/20/2013 0:00:00",0,NA,0,0,16011254,5,719749,4437749,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2013","lower"
186401,"MCB-U","D5.RS","10/28/2008 0:00:00",0,NA,0,1,14005420,5,707420,4305135,15,"P26_USCB_20","P26",12194.8123253,8.15,4.81222316727,5940689.5,3.07982579582,44.0293948483,29.9638986541,"2008","lower"
186483,"SCB","D11.RS","10/26/2005 0:00:00",1,NA,0,0,14004652,5,713870,4306835,15,"P26_USCB_21","P26",3376.93585944,7.45,2.80977627917,1312446.5,1.38692419153,37.1946335732,34.5690743849,"2005","lower"
186705,"MCB-U","D7.RS","8/3/1998 0:00:00",1,NA,0,0,16004002,5,783150,4496950,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,"1998","lower"
186713,"MCB-U","D4.RS","7/8/2004 0:00:00",0,NA,1,0,15005461,5,814945,4121390,15,"OR2_SCB_82","OR2",6735.19116231,15.51,3.90903133903,3190062.75,1.88024635528,42.6186339713,40.9335867145,"2004","lower"
186750,"SCB","D16.RS","6/25/2007 0:00:00",0,NA,0,0,14004865,5,715070,4305235,15,"P26_TSC_12","P26",13791.0685045,8.46,3.20836616396,3196415,3.80066558419,93.6680136879,57.0859404213,"2007","lower"
186783,"SCB","D35.RS","10/2/2003 0:00:00",1,NA,0,0,16007424,5,716050,4431100,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,"2003","lower"
186801,"BWC-S","F295A.RS","8/8/1996 0:00:00",1,NA,0,1,16002018,5,729050,4444950,15,"LAG_CFL_28","LAG",40046.7068155,1.11,0.312799466274,1236108,3.81976053925,99.458530022,77.2191321628,"1996","lower"
186865,"SCB","C57A.RS","7/13/1999 0:00:00",1,NA,0,0,15003017,5,807895,4168590,15,"OR2_USCB_24","OR2",11694.5342903,14.06,4.70192071654,4252182,2.75726921423,38.9405634206,20.2671001685,"1999","lower"
186938,"SCB","D9.RS","6/22/2001 0:00:00",1,NA,0,0,16006042,5,716400,4431300,15,"LAG_SC_8","LAG",2908.85564422,4.1,2.05066291432,245925.75,2.23152016465,79.0025731901,70.46374689,"2001","lower"
186960,"SCB","D10.RS","6/26/2009 0:00:00",0,NA,0,0,14005464,5,735370,4312685,15,"P26_TSC_20","P26",8693.52157254,5.8,2.02923622754,1694412.25,2.68287608321,80.6367096935,45.8639443303,"2009","lower"
187071,"SCB","I113.0T","8/8/1997 0:00:00",1,NA,0,0,16003265,5,743494,4454903,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"1997","lower"
187137,"BWC-S","F67A.RS","10/17/2012 0:00:00",0,NA,0,0,16010923,5,759500,4481700,15,"LAG_CFL_16","LAG",70674.4534688,NA,NA,NA,5.1460223981,99.9108149865,62.3546689155,"2012","lower"
187188,"SCB","D12.RS","8/14/2014 0:00:00",0,NA,0,0,14007099,5,708720,4305385,15,"P26_SC_1","P26",9078.41559551,7.25,1.79241460601,2680152.75,2.03508312227,87.3174603277,42.6391251938,"2014","lower"
187241,"SCB","D10.RS","6/22/1995 0:00:00",1,NA,0,0,14001048,5,734820,4312135,15,"P26_SC_5","P26",5565.62978215,8.73,3.62538919187,4570256.25,1.39759196572,53.3426886839,27.5551567693,"1995","lower"
187401,"SCB","D8.RS","9/24/2004 0:00:00",1,NA,0,0,16007929,5,749800,4467100,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,"2004","lower"
187457,"SCB","C5A.RS","7/14/1995 0:00:00",1,NA,0,0,16001162,5,715200,4430950,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"1995","lower"
187486,"BWC-S","F1A.RS","9/25/2013 0:00:00",0,NA,0,0,14006920,5,721369,4314635,15,"P26_CFL_48","P26",3518.91044107,1.77,0.477119544592,30433,3.4030902903,98.7251955737,59.8320390734,"2013","lower"
187574,"MCB-U","D8.RS","9/30/1999 0:00:00",1,NA,0,1,14002624,5,745820,4306485,15,"P26_USCB_57","P26",5201.30148926,23.9,11.5412920239,9354794.24734,1.6204625038,29.5176904342,10.5779779147,"1999","lower"
187666,"BWC-S","F31A.RS","8/28/2012 0:00:00",0,NA,0,1,16010826,8,775200,4494150,15,"LAG_CFL_11","LAG",1523.8988259,5.06,2.76814880425,77700,2.24802841085,93.9377968872,0,"2012","lower"
187760,"IMP-S","D24.RS","8/15/2002 0:00:00",0,NA,0,1,14003816,5,744620,4305885,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,"2002","lower"
187817,"SCB","D13.RS","6/28/2011 0:00:00",1,NA,0,0,14006107,5,714820,4306435,15,"P26_SC_7","P26",23945.6146994,15.92,4.3569686113,16295934,3.45859917963,87.0830153348,64.2612174203,"2011","lower"
187822,"MCB-U","D1.RS","8/11/2016 0:00:00",0,NA,0,0,16012918,5,782700,4495500,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2016","lower"
187922,"MCB-U","D4.RS","8/6/2013 0:00:00",0,NA,0,0,14006895,5,703719,4310134,15,"P26_SCB_49","P26",2040.48648088,5.15,2.3226265282,441705.5,1.29000492316,33.7491398773,33.7491398773,"2013","lower"
187927,"BWC-S","D15.RS","8/18/1995 0:00:00",1,NA,0,0,14000897,5,729770,4313085,15,"P26_CFL_42","P26",1726.62924272,1.03,0.472511332729,12617,2.86047811427,96.9378234237,96.9378234237,"1995","lower"
187954,"MCB-U","D2.RS","6/27/1996 0:00:00",0,NA,0,1,14001175,5,724320,4316085,15,"P26_USCB_7","P26",29331.5335849,11.88,6.16201518665,6776060,7.12986428898,51.8889062253,11.4654568954,"1996","lower"
188004,"MCB-U","D7.RS","8/8/2014 0:00:00",0,NA,0,0,16011987,5,751000,4472500,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2014","lower"
188104,"BWC-S","D11.RS","6/19/2001 0:00:00",1,NA,0,0,14003116,5,726870,4313835,15,"P26_CFL_44","P26",10306.5869649,1.09,0.599171885223,155216,5.60976094803,99.4008586896,83.5211119104,"2001","lower"
188122,"IMP-S","H22A.RS","6/30/2015 0:00:00",1,NA,0,0,14007594,3,744620,4305835,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,"2015","lower"
188164,"MCB-U","D8.RS","8/6/2015 0:00:00",0,NA,0,1,14007395,5,708120,4304885,15,"P26_USCB_20","P26",12194.8123253,8.15,4.81222316727,5940689.5,3.07982579582,44.0293948483,29.9638986541,"2015","lower"
188409,"SCB","I113.0Tb","10/12/2015 0:00:00",1,NA,0,0,16012250,5,743494,4454903,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2015","lower"
188511,"MCB-U","D33.RS","8/6/2008 0:00:00",0,NA,0,0,16009341,5,750050,4467800,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,"2008","lower"
188527,"BWC-S","F42A.RS","7/9/2014 0:00:00",1,NA,0,1,14007028,5,742820,4306485,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,"2014","lower"
188540,"SCB","I113.0Ta","8/4/2016 0:00:00",1,NA,0,0,16012581,5,743494,4454903,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2016","lower"
188574,"BWC-S","D23.RS","6/26/2007 0:00:00",0,NA,0,0,16008675,5,715200,4430600,15,"LAG_CFL_43","LAG",20587.2194604,2.72,0.702480565371,510651,6.28967701148,99.6446409155,68.6270267905,"2007","lower"
188599,"MCB-U","D6.RS","10/17/2013 0:00:00",0,NA,0,0,16011362,5,751049,4472650,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2013","lower"
188630,"MCB-U","D2.RS","7/7/2014 0:00:00",0,NA,0,0,15008203,5,813645,4150440,15,"OR2_SCB_64","OR2",32981.1042858,18.04,5.72380771647,26655343.25,4.11853664509,47.5949486957,34.7069238519,"2014","lower"
188637,"BWC-S","D20.RS","9/23/2011 0:00:00",1,NA,0,0,14006249,5,742670,4306435,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,"2011","lower"
188820,"MCB-W","M075.0E","9/20/1996 0:00:00",1,NA,1,0,15001659,5,807475,4162997,15,"OR2_SCB_89","OR2",36221.8586441,24.19,5.6275121245,27210428,4.30130154602,49.2079790119,43.5192482837,"1996","lower"
188912,"SCB","D16.RS","7/22/2016 0:00:00",1,NA,0,0,16012884,5,749600,4466650,15,"LAG_SC_6","LAG",5264.07474706,3.88,1.76619311876,437618.5,2.70846598912,87.5246783835,51.5937906641,"2016","lower"
188945,"MCB-U","D1.RS","8/28/2000 0:00:00",0,NA,0,0,15003883,5,809345,4156640,15,"OR2_SCB_66","OR2",9239.17853269,16.53,5.61685245694,4426501,2.76249986045,48.6526009063,23.9059527487,"2000","lower"
189078,"BWC-S","D20.RS","7/8/2011 0:00:00",1,NA,0,0,14006186,5,741870,4307235,15,"P26_CFL_9","P26",5775.67063776,2.61,0.827133408919,644802,1.82559267823,97.6164403773,28.8556474155,"2011","lower"
189097,"MCB-U","D1.RS","6/15/2012 0:00:00",0,NA,0,0,16010684,5,783150,4497200,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,"2012","lower"
189155,"BWC-S","D27.RS","8/22/2003 0:00:00",0,NA,0,0,16007284,2,730450,4443450,15,"LAG_CFL_60","LAG",44338.6783753,1.3,0.5775,2755,5.88432106556,99.7955311053,59.2813869458,"2003","lower"
189156,"BWC-S","D26.RS","6/16/2016 0:00:00",1,NA,0,0,16012781,5,761300,4484500,15,"LAG_CFL_16","LAG",70674.4534688,NA,NA,NA,5.1460223981,99.9108149865,62.3546689155,"2016","lower"
189254,"SCB","D16.RS","8/16/2013 0:00:00",0,NA,0,1,15007971,5,822845,4105390,15,"OR2_SC_4","OR2",4907.88349056,9.24,2.28281647533,735751.75,2.15598178497,85.6278143202,50.9694894066,"2013","lower"
189276,"BWC-S","D3.RS","7/28/1997 0:00:00",1,NA,0,1,16003159,5,749400,4466200,15,"LAG_CFL_23","LAG",801.114799774,2.78,1.35959183673,6585,1.64597806799,89.268184067,83.7226372295,"1997","lower"
189325,"MCB-U","D2.RS","10/24/2011 0:00:00",0,NA,0,0,15007434,5,809295,4156840,15,"OR2_SCB_66","OR2",9239.17853269,16.53,5.61685245694,4426501,2.76249986045,48.6526009063,23.9059527487,"2011","lower"
189335,"MCB-U","D9.RS","6/27/2012 0:00:00",1,NA,0,0,16010971,5,736150,4447950,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,"2012","lower"
189381,"MCB-U","A11A.RS","9/14/2012 0:00:00",0,NA,0,0,15007711,5,814595,4121690,15,"OR2_SCB_82","OR2",6735.19116231,15.51,3.90903133903,3190062.75,1.88024635528,42.6186339713,40.9335867145,"2012","lower"
189499,"SCB","D10.RS","6/29/1994 0:00:00",1,NA,0,0,14000382,5,716120,4308685,15,"P26_TSC_16","P26",5224.29922397,11.52,2.59405477622,1067907.5,2.25171540268,79.7316656911,70.242449096,"1994","lower"
189565,"SCB","D33.RS","8/3/2005 0:00:00",0,NA,0,0,16008149,5,741350,4451300,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2005","lower"
189617,"MCB-U","D17.RS","8/5/1998 0:00:00",0,NA,0,0,16004010,5,730450,4447150,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"1998","lower"
189644,"SCB","D14.RS","8/27/1997 0:00:00",1,NA,0,0,14001713,5,721970,4315635,15,"P26_SCB_53","P26",9278.78950825,18.33,5.15867934595,4109275,2.92232293197,45.2086495888,37.0445129215,"1997","lower"
189709,"MCB-U","D3.RS","9/23/2014 0:00:00",1,NA,0,0,14007310,5,727870,4313635,15,"P26_USCB_16","P26",2342.93295399,10.56,5.38901934623,1413674.5,1.28312047075,10.2313270698,2.77397026341,"2014","lower"
189911,"MCB-U","D6.RS","8/8/2017 0:00:00",0,NA,0,0,14008054,5,745170,4307285,15,"P26_SCB_59","P26",2177.95262227,14.21,6.09930938801,989155.500407,1.52450801394,48.9054997996,0,"2017","lower"
189930,"MCB-U","D3.RS","8/27/2007 0:00:00",1,NA,0,0,14004992,5,702570,4312485,15,"P26_SCB_51","P26",6641.29563515,11.63,3.14517862405,2401265.25,2.03502711369,44.6408248749,27.434043534,"2007","lower"
189955,"IMP-S","D24.RS","6/27/1997 0:00:00",1,NA,0,1,14001573,5,746670,4305435,15,"P26_CFL_57","P26",8239.71795592,7.69,2.73122884393,4927095,1.72442044131,80.1772860784,19.632795323,"1997","lower"
189988,"MCB-U","D12.RS","8/29/1996 0:00:00",1,NA,0,0,16002509,5,756300,4476100,15,"LAG_USCB_1","LAG",252888.63427,23.35,2.54889741019,16268847.5,25.8882924173,49.4565711524,29.1405058451,"1996","lower"
190008,"MCB-U","80885.13245","9/26/1997 0:00:00",0,NA,0,0,15002062,2,808845,4132440,15,"OR2_SCB_86","OR2",12587.5318494,21.96,5.64623305012,6578990.75,2.83864570305,40.1693542444,31.484058391,"1997","lower"
190009,"MCB-U","D7.RS","8/13/2004 0:00:00",1,NA,0,0,16007815,5,712350,4429150,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2004","lower"
190018,"BWC-S","D27.RS","8/17/2012 0:00:00",0,NA,0,0,16010792,2,760700,4481100,15,"LAG_CFL_16","LAG",70674.4534688,NA,NA,NA,5.1460223981,99.9108149865,62.3546689155,"2012","lower"
190019,"BWC-S","D34.RS","8/14/2013 0:00:00",0,NA,0,0,16011493,2,713699,4430099,15,"LAG_CFL_43","LAG",20587.2194604,2.72,0.702480565371,510651,6.28967701148,99.6446409155,68.6270267905,"2013","lower"
190020,"SCB","D21.RS","7/7/2017 0:00:00",1,NA,0,0,16013248,5,741300,4452000,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2017","lower"
190062,"SCB","D11.RS","10/10/2006 0:00:00",1,NA,0,0,14004784,5,704520,4308385,15,"P26_SC_3","P26",3164.99854789,4.65,1.79224248279,371039,1.88781230932,82.9861417068,82.9861417068,"2006","lower"
190108,"BWC-S","D32.RS","6/19/1995 0:00:00",0,NA,0,0,16001071,2,750950,4472100,15,"LAG_CFL_20","LAG",21602.8316481,3.25,0.630601911651,59540,10.0855485245,99.6065909174,37.3304839314,"1995","lower"
190109,"SCB","D8.RS","7/8/1994 0:00:00",0,NA,0,0,15000426,2,820095,4114840,15,"OR2_SC_7","OR2",16677.1301677,14.08,1.88918445016,2370312.5,3.29820987158,92.6066704151,59.3807301462,"1994","lower"
190111,"SCB","D10.RS","10/7/1998 0:00:00",1,NA,0,0,14002195,5,733270,4312085,15,"P26_USCB_6","P26",6908.21476631,10.55,4.72150951885,4197540,2.0666413609,21.2417768402,17.7925474853,"1998","lower"
190343,"MCB-U","D4.RS","10/20/2004 0:00:00",0,NA,0,1,15005640,5,821295,4107540,15,"OR2_USCB_8","OR2",3592.33125651,11.77,7.0949659782,2945652.5,1.53809059746,40.6932964467,10.2666301786,"2004","lower"
190366,"BWC-S","D19.RS","8/6/2004 0:00:00",0,NA,0,0,14004256,5,734320,4310735,15,"P26_CFL_21","P26",15063.884292,1.28,0.714310950795,189625,7.63057217489,99.6104684166,84.0947826022,"2004","lower"
190545,"MCB-U","D3.RS","9/20/2016 0:00:00",1,NA,0,0,14007743,5,726070,4314785,15,"P26_USCB_17","P26",4098.75229426,10.71,6.63899070909,3787212.25,1.52744102081,31.7252413724,31.7252413724,"2016","lower"
190575,"SCB","D24.RS","8/17/2012 0:00:00",1,NA,0,0,16011045,5,714550,4430700,15,"LAG_USCB_2","LAG",253065.268774,8.51,2.67531250924,22619633.5,23.1267586639,48.5853287951,26.9917054667,"2012","lower"
190620,"MCB-U","D8.RS","8/21/2013 0:00:00",0,NA,0,1,14006842,5,706520,4305335,15,"P26_USCB_9","P26",9417.95662047,10.94,4.37769744483,1130759.25,5.18369987364,42.6824495951,19.8046106926,"2013","lower"
190695,"SCB","D12.RS","10/8/1998 0:00:00",1,NA,0,0,14002197,5,711920,4304085,15,"P26_TSC_12","P26",13791.0685045,8.46,3.20836616396,3196415,3.80066558419,93.6680136879,57.0859404213,"1998","lower"
190709,"SCB","D18.RS","10/25/2011 0:00:00",1,NA,0,0,16010588,5,741350,4451500,15,"LAG_SC_10","LAG",23861.313951,4.75,1.76243083155,1152982.25,7.18856045782,98.236282844,93.3459896058,"2011","lower"
190745,"MCB-U","D1.RS","6/22/2001 0:00:00",0,NA,0,1,14003125,5,730920,4313285,15,"P26_SCB_33","P26",7091.64238547,9.84,5.39724993807,8714399.75,1.57438323438,37.0931248386,0,"2001","lower"
